"","numberOfEpisodes","Finalization","originalTitle","startYear","endYear","runtimeMinutes","averageRating","numVotes","genre","GenderMale","GenderFeMale"
"8934",19,0,"Snupsters Sidetracked",2015,0,60,7.9,7,"comedy",0,0
"8935",8,0,"En delad värld",2015,0,14,5.6,21,"sci-fi",1,4
"8936",7,0,"OM City",2015,0,57,7.2,14,"comedy",2,3
"8937",12,0,"Breakthrough",2015,0,60,7.5,218,"documentary",1,1
"8938",45,0,"Lakástalkshow",2012,0,60,7.2,5,"talk-show",0,0
"8939",7,0,"The Hotwives of Las Vegas",2015,0,30,6.2,320,"comedy",0,4
"8940",20,0,"The Art of More",2015,0,60,6,660,"drama",3,1
"8941",13,0,"The Willis Family",2015,0,42,6.1,101,"family",0,0
"8942",20,0,"Master of None",2015,0,30,8.3,51928,"comedy",2,2
"8943",15,0,"The OA",2016,0,60,7.8,55169,"drama",2,2
"8944",12,1,"Car Share",2015,2018,30,8.3,3099,"comedy",3,2
"8945",25,1,"Con Man",2015,2017,12,7.9,1867,"comedy",4,1
"8946",10,0,"Venus vs. Mars",2015,0,22,6.9,14,"comedy",4,1
"8947",20,0,"Counterpart",2017,0,60,8.1,10340,"drama",2,2
"8948",38,0,"Babilônia",2015,0,50,5.7,53,"drama",1,3
"8949",32,0,"Letterkenny",2016,0,30,8.2,3043,"comedy",3,1
"8950",8,0,"What Would Sal Do",2016,0,30,7.3,91,"comedy",2,3
"8951",43,0,"Impossible Engineering",2015,0,60,7.2,86,"documentary",1,0
"8952",88,0,"Talking Tom and Friends",2014,0,11,6.8,117,"adventure",3,1
"8953",12,0,"Cleverman",2016,0,50,6.5,2779,"drama",2,2
"8954",34,0,"José Mota presenta",2015,0,48,7.9,19,"comedy",5,0
"8955",17,1,"Blue's Room",2004,2007,21,6.7,38,"animation",3,1
"8956",20,0,"Jeogdoui Namja",2012,0,60,6.8,11,"drama",3,2
"8957",12,1,"No Activity",2015,2016,23,7.9,475,"comedy",2,2
"8958",17,1,"The Muppets.",2015,2016,21,7.5,4827,"comedy",4,0
"8959",10,0,"Khabarnaak",2010,0,37,6.6,22,"comedy",2,0
"8960",62,0,"Chicago Med",2015,0,43,7.5,8491,"drama",1,3
"8961",8,0,"Cradle to Grave",2015,0,30,8.1,815,"drama",3,2
"8962",20,0,"Spring Baking Championship",2015,0,60,6.7,62,"family",0,0
"8963",27,0,"Tia Mowry at Home",2015,0,30,7.6,47,"family",0,0
"8964",10,0,"Outrageous Acts of Psych",2015,0,22,6.9,25,"comedy",1,0
"8965",20,0,"Ice",2016,0,60,7,571,"crime",2,2
"8966",7,0,"That Reminds Me...",2015,0,47,4.2,27,"comedy",0,4
"8967",31,0,"GunnyTime with R. Lee Ermey",2015,0,30,8.9,30,"history",0,0
"8968",17,0,"W.W.E. 24",2015,0,30,8.7,114,"documentary",2,0
"8969",51,0,"Talking Pictures",2013,0,43,8.5,37,"documentary",0,0
"8970",21,0,"Slasher",2016,0,60,6.6,6667,"drama",2,2
"8971",26,0,"Mind-Blowing Breakthroughs",2014,0,11,8.9,10,"animation",4,1
"8972",39,0,"Hetty Feather",2015,0,30,7.5,82,"drama",2,3
"8973",10,0,"Detective McLean",2015,0,42,6.2,441,"crime",3,1
"8974",29,0,"Los siete locos y los lanzallamas",2015,0,30,8.6,12,"drama",4,1
"8975",18,0,"Murder in Successville",2015,0,30,7.8,540,"comedy",4,1
"8976",28,0,"Difficult People",2015,0,30,6.8,2662,"comedy",3,2
"8977",26,0,"Lost in Oz",2015,0,24,7.6,291,"animation",2,2
"8978",21,0,"Documentary Now!",2015,0,23,8.1,3293,"comedy",3,0
"8979",33,0,"Club de Cuervos",2015,0,40,8.1,3333,"comedy",3,1
"8980",12,0,"Blue City",2017,0,30,5.8,33,"crime",5,0
"8981",18,1,"The Family Law",2016,2017,27,7,225,"comedy",2,2
"8982",73,1,"La Poseída",2015,2015,60,8.3,13,"fantasy",2,2
"8983",52,0,"Floogals",2016,0,11,7.7,69,"animation",3,1
"8984",12,0,"Back Stabber",2016,0,26,8.1,97,"family",1,4
"8985",18,0,"Frontier",2016,0,60,7.2,8881,"adventure",2,2
"8986",16,0,"Goliath",2016,0,60,8.3,20589,"drama",1,3
"8987",18,0,"Patriot",2015,0,58,8.2,5258,"comedy",3,1
"8988",10,0,"Good Girls Revolt",2015,0,55,8.2,4105,"drama",1,3
"8989",64,0,"Crazy Talk",2015,0,30,2.8,22,"comedy",1,0
"8990",13,0,"Dice",2016,0,30,7.4,1500,"comedy",3,1
"8991",13,0,"Jitsu wa Watashi wa",2015,0,30,6.7,103,"animation",1,4
"8992",9,0,"Sundown",2013,0,25,8,5,"western",4,1
"8993",12,0,"Vanity",2015,0,11,7.3,52,"drama",2,3
"8994",20,1,"People of Earth",2016,2017,30,7.7,4726,"comedy",3,1
"8995",15,0,"Find Me a Maori Bride",2015,0,30,8,34,"comedy",2,2
"8996",20,0,"Ennemi public",2016,0,60,7.5,534,"crime",3,1
"8997",15,1,"Hospital Real",2015,2015,70,8.7,34,"crime",3,1
"8998",27,1,"Sadqay Tumhare",2014,2015,43,7.3,340,"romance",2,3
"8999",63,0,"Game Shakers",2015,0,30,4.4,983,"comedy",2,2
"9000",88,0,"The Inspectors",2015,0,30,5.5,187,"crime",3,2
"9001",8,0,"Why? With Hannibal Buress",2015,0,30,5.1,295,"comedy",0,0
"9002",21,0,"Future-Worm!",2015,0,22,5.5,161,"animation",4,1
"9003",20,1,"The Romeo Section",2015,2016,44,7,446,"drama",4,0
"9004",30,0,"Beat Bugs",2016,0,24,7.9,359,"adventure",1,3
"9005",26,0,"Gåsmamman",2015,0,45,7.5,1322,"thriller",2,3
"9006",10,0,"Min hemlighet",2015,0,30,7.9,7,"drama",1,4
"9007",86,0,"The Powerpuff Girls",2016,0,60,3.5,2318,"action",1,3
"9008",13,0,"Dolezal Backstage",2015,0,50,7,6,"documentary",1,0
"9009",26,1,"Mar de plástico",2015,2016,70,7.2,732,"drama",3,1
"9010",23,0,"Magnífica 70",2015,0,60,7.8,291,"drama",3,2
"9011",15,0,"Homes by the Sea",2014,0,60,8.2,46,"documentary",0,0
"9012",13,0,"Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka",2015,0,24,7.6,2102,"action",2,3
"9013",30,0,"Taht Al Saytara",2015,0,45,8.3,283,"drama",3,2
"9014",61,0,"Food Wars: Shokugeki no Soma",2015,0,24,8.3,2847,"animation",2,3
"9015",16,0,"I Am Cait",2015,0,60,3.7,1832,"documentary",0,0
"9016",39,0,"So Awkward",2015,0,28,7.1,107,"comedy",1,3
"9017",50,0,"PopFlash",2015,0,20,8.3,158,"news",0,0
"9018",26,0,"Ron",2015,0,23,8.1,49,"comedy",2,3
"9019",11,0,"Moyashimon",2010,0,24,4.5,6,"comedy",2,3
"9020",25,0,"Utawarerumono: Itsuwari no kamen",2015,0,24,6.6,51,"adventure",2,3
"9021",12,0,"Junk Food Flip",2014,0,30,7.7,9,"family",1,0
"9022",21,0,"V.I.P. vrazdy",2016,0,60,5.4,25,"comedy",3,1
"9023",16,0,"Halfworlds",2015,0,60,6.5,507,"fantasy",4,1
"9024",10,0,"Mera Naam Yousuf Hai",2015,0,37,8.5,382,"romance",3,2
"9025",8,0,"The John Bishop Show",2015,0,45,4.9,8,"comedy",0,0
"9026",14,0,"Baked",2015,0,23,7.6,2610,"comedy",4,1
"9027",55,0,"On the Spot",2009,0,52,8.9,60,"documentary",0,0
"9028",19,0,"Detroiters",2017,0,21,7.4,915,"comedy",2,2
"9029",21,0,"Llama Llama",2018,0,24,6.3,109,"animation",1,4
"9030",8,0,"Deep State",2018,0,45,6.9,1937,"action",2,2
"9031",32,0,"The Crown",2016,0,58,8.7,66334,"drama",1,3
"9032",26,0,"Zig and Zag",2016,0,11,6.2,15,"animation",3,2
"9033",9,1,"Engineering Disasters",2015,2015,43,7.3,27,"documentary",1,0
"9034",20,1,"Lady Dynamite",2016,2017,30,7.5,2737,"comedy",1,3
"9035",10,0,"Fool Canada",2015,0,30,2.6,93,"comedy",4,1
"9036",36,1,"The Path",2016,2018,60,7.4,7124,"drama",2,2
"9037",42,0,"Naked and Afraid XL",2015,0,42,7.4,693,"adventure",1,0
"9038",8,1,"Benders",2015,2015,30,6.4,427,"comedy",3,1
"9039",20,0,"Fresh Beat Band of Spies",2015,0,21,6.7,48,"action",2,2
"9040",13,0,"Prudim",2015,0,24,8.6,5,"comedy",5,0
"9041",30,0,"Al Ahd: Al Kalam Al Mubah",2015,0,45,7.9,150,"drama",3,2
"9042",10,0,"La trêve",2016,0,52,7.8,1721,"crime",3,2
"9043",14,0,"Upstart Crow",2016,0,29,7.2,1262,"comedy",2,2
"9044",13,1,"Son of Zorn",2016,2017,30,6.7,3516,"animation",2,2
"9045",15,1,"Roast på Berns",2009,2010,45,7.2,12,"comedy",0,0
"9046",16,0,"Swerved",2015,0,21,7.8,169,"comedy",4,0
"9047",63,0,"Bizaardvark",2016,0,30,3.8,1247,"comedy",1,3
"9048",28,0,"Stan Lee's Lucky Man",2016,0,60,7.2,4272,"action",1,3
"9049",54,0,"Alone",2015,0,44,8.4,1677,"documentary",0,0
"9050",78,1,"Dragons: Race to the Edge",2015,2018,22,8.4,2557,"adventure",4,1
"9051",26,1,"Outsiders",2016,2017,60,7.6,6522,"drama",3,1
"9052",8,0,"Tu Mera Hero",2014,0,23,6.6,11,"drama",3,2
"9053",24,0,"Channel Zero",2016,0,44,7.2,5759,"drama",2,2
"9054",20,0,"This Life",2015,0,44,6.9,197,"drama",2,2
"9055",27,1,"Yu-Gi-Oh!",1998,1998,30,8,1172,"adventure",3,2
"9056",25,0,"A Series of Unfortunate Events",2017,0,50,7.9,37697,"adventure",4,1
"9057",16,0,"Baron noir",2016,0,55,7.7,541,"drama",2,3
"9058",12,0,"Swingers",2016,0,30,4.7,6,"comedy",0,0
"9059",8,0,"Midnight Sun",2016,0,55,7.5,3005,"crime",3,1
"9060",95,0,"We Bare Bears",2014,0,30,8,7040,"adventure",4,0
"9061",32,0,"SuperMansion",2015,0,30,7.6,751,"animation",3,1
"9062",25,0,"The Boris & Nicole Show",2015,0,60,7,19,"talk-show",0,0
"9063",30,1,"Cosmic Vistas",2009,2014,25,8.2,24,"documentary",0,0
"9064",9,1,"Curious Buddies",2004,2005,21,7.8,21,"family",1,0
"9065",7,0,"Lorraine Pascale: How to Be a Better Cook",2014,0,30,8.8,5,"family",0,0
"9066",26,1,"Stories by Rabindranath Tagore",2015,2015,45,9,532,"drama",2,3
"9067",20,0,"Good Behavior",2016,0,60,8.2,7584,"crime",2,2
"9068",13,0,"Krasniy Tsinik",2011,0,30,5.5,6,"comedy",1,0
"9069",28,0,"Hotel Transylvania",2017,0,21,5.4,291,"animation",2,2
"9070",34,0,"Gimines. Gyvenimas tesiasi",2015,0,50,6.2,5,"drama",3,2
"9071",66,0,"The Loud House",2016,0,22,7.6,2125,"action",0,4
"9072",28,0,"Project Mc²",2015,0,26,6.1,514,"family",0,4
"9073",54,0,"Jade Fever",2015,0,30,7.3,43,"documentary",1,0
"9074",33,0,"Voces anónimas",2006,0,60,7.2,9,"documentary",3,0
"9075",20,0,"Graves",2016,0,30,6.4,849,"comedy",3,1
"9076",8,0,"Fashionably Late with Rachel Zoe",2015,0,30,2.7,63,"talk-show",0,0
"9077",47,0,"The Chris Gethard Show",2015,0,60,6.7,296,"comedy",1,0
"9078",13,1,"BrainDead",2016,2016,44,8.1,8517,"comedy",3,1
"9079",34,0,"Wynonna Earp",2016,0,60,7.5,12079,"action",2,3
"9080",10,1,"Z: The Beginning of Everything",2015,2017,27,7.2,2613,"biography",2,2
"9081",8,0,"Treading Yesterday",2016,0,31,9.2,30,"drama",5,0
"9082",13,0,"Indy TV with Adam Bosworth",2016,0,24,7.9,8,"comedy",1,0
"9083",16,1,"Sé quién eres",2017,2017,70,7.6,775,"thriller",2,2
"9084",13,1,"Blood Drive",2017,2017,60,7.3,4366,"action",2,2
"9085",17,0,"Meena",1991,0,23,7.6,10,"animation",3,2
"9086",13,0,"Invizimals",2013,0,24,4.8,22,"sci-fi",2,3
"9087",11,0,"Thrill Factor",2015,0,30,6.7,43,"documentary",0,0
"9088",40,0,"The TV That Made Me",2015,0,45,6.3,12,"talk-show",0,0
"9089",28,0,"Rapunzel's Tangled Adventure",2017,0,21,7.7,814,"adventure",2,2
"9090",33,0,"The Detour",2016,0,30,7.8,4280,"comedy",2,2
"9091",12,0,"Jack Irish",2016,0,52,7.8,712,"crime",4,0
"9092",16,0,"El hipnotizador",2015,0,60,7,125,"drama",3,2
"9093",95,0,"Valerie's Home Cooking",2015,0,30,6.8,54,"documentary",0,0
"9094",26,0,"Creatives on the Couch",2015,0,24,8.9,31,"documentary",0,0
"9095",16,0,"Ice & Coco",2015,0,60,5.6,16,"talk-show",0,0
"9096",15,0,"Rundfunk",2015,0,30,8.2,586,"comedy",4,1
"9097",26,0,"Giada in Italy",2015,0,30,6.3,26,"family",0,0
"9098",13,0,"Stone Cold Podcast: Live!",2014,0,60,7.9,57,"talk-show",1,1
"9099",60,0,"Backstage",2016,0,30,7.1,558,"drama",1,3
"9100",13,0,"Kangoku gakuen",2015,0,24,7.7,1972,"animation",5,0
"9101",20,1,"Not Safe with Nikki Glaser",2016,2016,22,6.6,584,"comedy",0,0
"9102",18,0,"3%",2016,0,49,7.5,14435,"action",2,2
"9103",15,1,"How Not to Behave",2015,2015,27,7.4,23,"comedy",2,1
"9104",17,0,"Tae-yang-eui hoo-ye",2016,0,60,8.5,3886,"romance",3,2
"9105",24,0,"Nobodies",2017,0,30,5.2,687,"comedy",2,3
"9106",34,1,"Fråga Olle Dokumentären",2003,2013,45,7.4,7,"documentary",0,0
"9107",74,1,"Outsiders",2005,2016,45,6.3,7,"documentary",0,0
"9108",24,0,"Denpa Kyoushi",2015,0,24,6.8,73,"animation",2,3
"9109",49,0,"Close Up with the Hollywood Reporter",2015,0,60,6.8,58,"talk-show",0,0
"9110",74,0,"Taskmaster",2015,0,60,8.8,1421,"comedy",0,0
"9111",9,0,"O'Hanlons Helden",2011,0,50,8,9,"biography",0,0
"9112",40,0,"Siesta Z",2016,0,12,8.3,7,"animation",3,1
"9113",11,0,"Sorjonen",2016,0,60,7.6,1915,"crime",1,3
"9114",20,0,"I'm Dying Up Here",2017,0,60,7.4,2231,"drama",2,2
"9115",13,0,"Mars",2016,0,60,7.5,7725,"adventure",2,2
"9116",31,0,"Star",2016,0,42,6.7,2653,"drama",0,4
"9117",20,1,"The Arrangement",2017,2018,60,6.6,2443,"drama",1,3
"9118",15,0,"WaMahyaya 3",2015,0,15,8.8,11,"drama",5,0
"9119",43,0,"Jay Leno's Garage",2015,0,60,7.4,260,"documentary",0,0
"9120",87,0,"Selfie",2015,0,45,5.3,432,"comedy",5,0
"9121",13,1,"Training Day",2017,2017,42,6,2779,"action",3,1
"9122",12,1,"One Mississippi",2015,2017,26,7.2,2621,"comedy",2,2
"9123",30,0,"Animals.",2016,0,30,7.2,2411,"animation",3,2
"9124",23,0,"Great News",2017,0,22,6.7,1770,"comedy",1,3
"9125",38,0,"The Good Place",2016,0,22,8.1,31405,"comedy",2,2
"9126",40,0,"Down on the Farm",2015,0,15,6.6,5,"family",0,0
"9127",24,0,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri",2015,0,24,7.6,1508,"action",1,4
"9128",12,0,"Rokka no Yuusha",2015,0,24,7.1,899,"action",3,2
"9129",7,0,"Very British Problems",2015,0,60,7.2,306,"comedy",0,0
"9130",11,0,"Otinanai",2015,0,48,7.8,5,"comedy",0,0
"9131",7,0,"Som de Cristal",2015,0,40,8.2,62,"comedy",0,0
"9132",87,1,"GameStar: Die Redaktion",2004,2013,20,7.8,17,"comedy",4,1
"9133",10,0,"The Hill",2015,0,15,8.6,5,"drama",3,2
"9134",29,0,"The Hunter",2014,0,45,8.6,667,"action",3,2
"9135",12,0,"Special Forces: Ultimate Hell Week",2015,0,60,7.4,125,"action",1,0
"9136",45,0,"Greenleaf",2016,0,60,7.3,2246,"drama",1,3
"9137",7,0,"Crime Lord",2018,0,25,5.9,13,"crime",4,1
"9138",14,0,"Flaked",2016,0,30,7.2,8714,"comedy",3,1
"9139",33,0,"Captain Kyle's Cosplay Spotlight",2015,0,24,8,12,"talk-show",0,0
"9140",13,0,"Przypadki Cezarego P.",2015,0,30,5.8,14,"comedy",3,2
"9141",27,0,"Selling Big",2013,0,22,4.4,5,"documentary",1,0
"9142",26,0,"Future Man",2017,0,30,7.9,9534,"action",2,2
"9143",12,1,"Secret City",2016,2018,49,7.4,1914,"mystery",2,3
"9144",11,0,"Kalash-Ek Vishwaas",2015,0,22,6.1,21,"drama",3,2
"9145",52,0,"Visi vyrai - kiaules",2015,0,22,6.6,14,"comedy",2,3
"9146",21,0,"Beach Bites with Katie Lee",2015,0,30,5.5,25,"family",0,0
"9147",13,0,"Hunters",2016,0,60,5.6,2377,"crime",3,1
"9148",8,0,"World's Weirdest Events",2015,0,60,8.1,39,"documentary",0,0
"9149",39,0,"The Deep",2015,0,22,8.3,308,"action",2,2
"9150",51,0,"The Ranch",2016,0,30,7.7,22429,"comedy",3,1
"9151",16,0,"The Deuce",2017,0,60,8.1,13089,"drama",3,1
"9152",26,0,"Night Sweats",2015,0,22,6.4,11,"animation",3,0
"9153",14,0,"Mila",2015,0,25,5,20,"comedy",1,4
"9154",17,1,"El mundo de Carlos",2015,2016,30,8,5,"history",0,0
"9155",10,0,"Tripla",2015,0,64,6.5,14,"comedy",3,1
"9156",18,0,"Yong Pal",2015,0,60,7.7,363,"drama",3,2
"9157",20,0,"Sneaky Pete",2015,0,60,8.3,18547,"crime",2,2
"9158",10,0,"Date My Dad",2017,0,60,7,237,"drama",1,4
"9159",10,1,"Sweet/Vicious",2016,2017,38,7.6,1664,"action",2,2
"9160",21,0,"The Durrells",2016,0,46,8,3630,"biography",3,2
"9161",11,0,"Agatha Raisin",2014,0,60,7.4,1370,"comedy",3,2
"9162",36,0,"Preacher",2016,0,60,8.1,50266,"adventure",3,1
"9163",8,0,"An Klondike",2015,0,52,7.3,81,"action",4,0
"9164",12,0,"Better Late Than Never",2016,0,60,8.4,1801,"comedy",0,0
"9165",52,1,"The Mr. Peabody & Sherman Show",2015,2017,23,6,226,"animation",4,1
"9166",54,0,"Huan Cheng",2016,0,44,7.3,352,"adventure",2,3
"9167",27,0,"Lost & Found Music Studios",2015,0,30,7.1,420,"family",3,1
"9168",24,0,"Insecure",2016,0,30,7.8,7168,"comedy",1,3
"9169",14,0,"Millworth",2015,0,29,6.8,19,"comedy",2,3
"9170",12,0,"Gyangusuta",2015,0,24,7.4,1207,"action",3,2
"9171",59,1,"Raumschiff Gamestar",1997,2004,20,8,16,"adventure",5,0
"9172",26,0,"StartUp",2016,0,44,8.1,7747,"crime",3,1
"9173",12,1,"Time After Time",2017,2017,60,6.8,3132,"drama",2,2
"9174",30,0,"Razia Sultan",2015,0,21,7.2,71,"action",2,3
"9175",49,0,"Adam Ruins Everything",2015,0,30,8.5,4204,"comedy",4,1
"9176",10,0,"Tony Robinson's Time Travels",2015,0,26,7.1,7,"documentary",0,0
"9177",10,0,"Katastrofin anatomia",2015,0,60,6.4,19,"documentary",0,0
"9178",52,0,"Heroes of the City",2012,0,11,6.6,23,"animation",0,2
"9179",12,0,"Beginnings",2015,0,75,5.5,33,"sci-fi",4,1
"9180",80,1,"Celia",2015,2016,53,8.1,240,"biography",1,4
"9181",24,0,"Crashing",2017,0,30,7.4,3557,"comedy",3,2
"9182",13,0,"Az po sufit!",2015,0,43,6.2,10,"comedy",3,2
"9183",10,0,"Case",2015,0,45,7.3,987,"drama",2,3
"9184",21,0,"Here We Wait",2016,0,12,8.8,8,"drama",2,3
"9185",7,1,"Calimero",1992,1993,30,6.2,5,"animation",2,3
"9186",35,0,"Table for 3",2015,0,20,8,79,"talk-show",2,0
"9187",16,0,"Geunyeoneun yeppeodda",2015,0,60,7.9,1701,"comedy",2,3
"9188",17,0,"Filho da Mãe",2015,0,20,7.9,13,"comedy",1,1
"9189",87,0,"Ena zlahtna storija",2015,0,55,7.3,93,"comedy",2,2
"9190",25,0,"Almost Genius",2015,0,30,1.3,167,"comedy",1,1
"9191",12,0,"Glavom kroz zid",2016,0,25,8,13,"comedy",5,0
"9192",11,0,"Rolling with the Ronks!",2014,0,13,5.8,14,"animation",3,1
"9193",30,1,"This Is Opera",2015,2015,50,8.8,33,"documentary",3,0
"9194",26,0,"Taken",2017,0,41,6.7,6923,"action",2,2
"9195",7,0,"Geubels en de Idioten",2015,0,40,6.2,12,"comedy",0,0
"9196",7,0,"Mosaic",2018,0,30,6.4,1968,"crime",4,1
"9197",16,0,"Medici: Masters of Florence",2016,0,60,7.9,8749,"biography",3,1
"9198",26,0,"Himouto! Umaruchan",2015,0,24,7.3,540,"animation",0,5
"9199",20,0,"Brains",2015,0,75,7.7,15,"adventure",2,3
"9200",9,0,"Marley's Ghosts",2015,0,40,6.5,205,"comedy",2,3
"9201",24,0,"Ex-onnelliset",2016,0,42,8.3,38,"drama",2,3
"9202",20,0,"Ozark",2017,0,60,8.3,66542,"crime",2,2
"9203",12,0,"Jôkamachi no danderaion",2015,0,24,7.3,43,"animation",1,4
"9204",13,0,"Food Booze and Tattoos",2015,0,24,7.3,24,"documentary",1,0
"9205",9,0,"When the Night Falls",2016,0,33,6.9,7,"horror",1,4
"9206",8,0,"Vårdgården",2016,0,28,5.1,27,"comedy",2,2
"9207",8,1,"Class",2016,2016,45,7,3305,"drama",3,2
"9208",24,0,"Love Me If You Dare",2015,0,45,7.6,320,"crime",4,1
"9209",7,0,"Surviving...",2015,0,15,7,12,"drama",2,3
"9210",7,0,"Da sam ja netko",2015,0,50,8.2,44,"drama",2,3
"9211",12,1,"Powerless",2017,2017,21,6.4,5465,"comedy",2,2
"9212",12,0,"Suspicion",2015,0,43,8.3,59,"crime",3,2
"9213",9,0,"Middle of the Night Show",2015,0,30,7.8,29,"comedy",2,2
"9214",9,1,"La sonata del silencio",2016,2016,70,7.6,83,"drama",3,2
"9215",10,1,"Shots Fired",2017,2017,43,6.5,1680,"crime",3,1
"9216",20,0,"Einstein",2017,0,42,6.6,138,"comedy",3,2
"9217",24,0,"Gakusen toshi asterisk",2015,0,23,6.8,610,"action",2,3
"9218",22,0,"Join or Die with Craig Ferguson",2016,0,22,7.1,437,"comedy",0,0
"9219",12,0,"Chewing Gum",2015,0,23,7.7,4597,"comedy",1,4
"9220",17,0,"Aranyélet",2015,0,60,9,3377,"action",2,2
"9221",8,0,"Troy: Fall of a City",2018,0,60,3.8,7628,"action",5,0
"9222",12,0,"Pakt",2015,0,60,7.5,456,"crime",4,0
"9223",25,0,"I Love Kellie Pickler",2015,0,60,4.8,109,"comedy",0,0
"9224",12,0,"Gakkô-gurashi!",2015,0,25,7.2,298,"animation",0,5
"9225",55,0,"Drunk Disney",2013,0,15,8,43,"comedy",0,0
"9226",20,0,"Legion",2017,0,60,8.4,65084,"action",2,2
"9227",25,1,"Looped",2015,2016,22,6.2,48,"animation",3,1
"9228",10,0,"À pleines dents!",2015,0,45,7.9,36,"documentary",0,0
"9229",16,1,"Lab Rats: Elite Force",2016,2016,30,6.8,637,"adventure",3,1
"9230",13,0,"Danger & Eggs",2015,0,12,6.9,179,"animation",2,3
"9231",20,0,"Eosembeulli",2015,0,65,6.7,20,"drama",4,1
"9232",13,0,"Maryam",2015,0,40,5.8,18,"drama",3,2
"9233",50,0,"Aein isseoyo",2015,0,75,7.8,44,"drama",3,2
"9234",20,1,"Legends of Chamberlain Heights",2016,2017,30,4.8,976,"animation",4,0
"9235",50,0,"Hwaryeohan yuhok",2015,0,70,6.2,22,"drama",3,2
"9236",8,1,"Nos Campos do Holocausto",2015,2016,27,8.9,7,"documentary",0,0
"9237",19,0,"Victoria",2016,0,60,8.2,14612,"biography",1,3
"9238",54,0,"Banjjak Banjjak Bitnaneun",2011,0,70,6.9,11,"drama",2,3
"9239",29,0,"Chesapeake Shores",2016,0,42,7.8,2185,"drama",1,3
"9240",18,0,"Unge lovende",2015,0,30,7.7,800,"drama",2,3
"9241",7,0,"Monster",2017,0,55,6,544,"mystery",3,1
"9242",12,0,"Punch Line",2015,0,23,6.8,82,"adventure",0,5
"9243",14,0,"Logout_",2015,0,24,8,8,"drama",2,2
"9244",47,0,"Friend or Foe",2015,0,50,4,14,"comedy",0,0
"9245",16,0,"Hasta Que Te Conocí",2016,0,60,8.4,252,"biography",3,2
"9246",20,0,"Fluffy Breaks Even",2015,0,30,7.4,89,"comedy",0,0
"9247",62,0,"Lethal Weapon",2016,0,44,8.1,27436,"action",3,1
"9248",8,1,"Still Star-Crossed",2017,2017,43,5.3,1498,"drama",4,0
"9249",8,0,"Valkyrien",2017,0,45,7.5,1112,"drama",2,2
"9250",28,0,"Star Trek: Discovery",2017,0,60,7.4,51133,"action",3,1
"9251",25,0,"Desperate Housewives Africa",2015,0,43,7.9,28,"comedy",2,3
"9252",15,0,"Ekaant",2014,0,22,8.5,49,"history",0,0
"9253",12,0,"Lance N' Masques",2015,0,25,4.9,15,"animation",1,4
"9254",14,1,"Here Come the Habibs!",2016,2017,30,5.7,301,"comedy",2,2
"9255",21,1,"Beyond",2016,2018,43,7.2,5677,"drama",3,1
"9256",10,0,"Neon Joe, Werewolf Hunter",2015,0,22,7.4,611,"comedy",4,1
"9257",39,0,"Atletico Textila",2016,0,44,7.6,131,"comedy",3,2
"9258",8,1,"Jericho",2016,2016,60,6.8,1146,"drama",3,1
"9259",30,0,"You Me Her",2016,0,28,7,5673,"comedy",1,3
"9260",8,0,"Gidseltagningen",2017,0,44,7.1,759,"drama",3,1
"9261",7,0,"Ponyhof",2015,0,30,6,10,"comedy",0,0
"9262",12,0,"Secrets of Great British Castles",2015,0,45,7.9,451,"documentary",2,0
"9263",7,0,"Full Measure",2015,0,30,6.4,11,"news",1,0
"9264",16,0,"William Shatner War Chronicles",2015,0,11,7.9,32,"action",1,0
"9265",54,0,"Comedy Club",2005,0,43,5.1,143,"comedy",4,1
"9266",14,0,"Making a Murderer",2015,0,60,8.7,65166,"crime",0,0
"9267",22,0,"Berlin Station",2016,0,60,7.5,4123,"thriller",3,1
"9268",45,0,"Terapia",2016,0,30,7.6,79,"drama",2,3
"9269",52,1,"Dawn of the Croods",2015,2017,23,5.9,356,"animation",2,3
"9270",13,0,"Wanted",2016,0,60,7.7,1852,"drama",2,2
"9271",12,0,"Sakurako-san no ashimoto ni wa shitai ga umatteiru",2015,0,24,7,159,"animation",2,3
"9272",20,0,"The Coroner",2015,0,45,6.8,765,"crime",2,2
"9273",39,0,"Andi Mack",2017,0,25,7.4,1129,"comedy",2,2
"9274",39,0,"Huang's World",2013,0,60,8,217,"biography",0,0
"9275",12,0,"Sorry, Ari",2015,0,24,7.9,17,"comedy",4,1
"9276",39,0,"Van Helsing",2016,0,60,6,10923,"action",3,2
"9277",9,0,"Tabula Rasa",2017,0,60,8.1,3638,"thriller",3,1
"9278",40,0,"Laura",2015,0,22,7.8,19,"comedy",2,3
"9279",30,0,"Asfoureyyeh",2015,0,23,7.7,42,"comedy",4,1
"9280",19,0,"Josh",2014,0,30,6.5,517,"comedy",3,2
"9281",24,0,"Or So the Story Goes",2013,0,15,7.8,21,"drama",3,2
"9282",17,0,"Secret Life of Boys",2015,0,22,7.4,17,"comedy",2,2
"9283",16,0,"Me Chama de Bruna",2016,0,60,6.5,105,"drama",1,4
"9284",10,1,"Dead of Summer",2016,2016,60,6.3,3677,"drama",2,2
"9285",20,0,"Imposters",2017,0,41,7.8,6162,"comedy",2,2
"9286",16,1,"Tomara que Caia",2015,2015,45,3.5,6,"comedy",1,3
"9287",64,1,"Bride from Vietnam",2007,2008,65,7.2,6,"drama",2,3
